id,name,address,governorate,latitude,longitude
1485,Pharmacie Ali Farhat,"Rue Limmam Ibn Arafa, Cité des Juges, Tunis",Ariana,36.8845433,10.3206964
1453,Pharmacie Annabi,"Rue Oued Mellegue, Gammarth Supérieur, Tunis",Ariana,36.886192,10.3229776
1113,Pharmacie Gammarth,"Boulevard de l'Environnement, Gammarth, Tunis",Ariana,36.9046739,10.2980955
1572,Pharmacie Hela Rokbi,"Rue Hédi Chaker, Cité Erriadh, Tunis",Ariana,36.8829389,10.3084382
1561,Pharmacie ibtissem Rais Zouiten,"Rue Abdelaziz Chetioui, Cité du Stade, Tunis",Ariana,36.8795258,10.3250523
1140,Pharmacie Rouge Corail,"Avenue Taïeb Mhiri, Cité du Stade, Tunis",Ariana,36.8824267,10.3247528
1151,Pharmacie Zmerli,"Rue M'Hamed Zaouchi, Saf Saf, Tunis",Ariana,36.8793139,10.3277585
1061,صيدلية الملولي,المرسى,Ariana,36.8822461,10.332159
1055,صيدلية بالغيث,"Avenue Ali Ben Jaballah, El Medina El Fadhla",Ariana,36.8897684,10.1733227
1225,صيدلية سليمة - ايمان الحمامي عمار,"RL533, Jaafar",Ariana,36.8969643,10.181305
1059,صيدلية فاطمة منيف,"Avenue El Mourouj, El Medina El Fadhla",Ariana,36.8912796,10.1714301
1555,Pharmacie ben othman riadh,"Avenue de la Terre, El Mzara",Beja,36.7356751,9.1789175
1460,Pharmacie de nuit RIAHI YOSRA,شارع الحبيب بورقيبة,Beja,36.6477895,9.6141935
1462,Pharmacie MOUNIR CHAHED,شارع الحبيب بورقيبة,Beja,36.6499802,9.608375
1458,Pharmacie SIHEM GUESMI EP. HACHANI,Avenue Habib Bourguiba COMPLEX Manoubi,Beja,36.6491261,9.6113567
1461,Pharmacie TAIEB GUESMI,شارع الحبيب بورقيبة,Beja,36.6481053,9.6136439
1569,صيدلية الليل,"Route Nationale Medjez El Bab - Ghardimaou, Bousalem Sud",Beja,36.6078602,8.9711848
1264,صيدلية وادي الزرقاء,وادي الزرقاء,Beja,36.6650295,9.4400675
1529,La verveine,"rue de la terre, Fouchana",Ben Arous,36.7044938,10.1652212
1530,para wess beauty,"rue de la terre, Fouchana",Ben Arous,36.7036914,10.1646228
1539,para+,"avenue saleh ben youssef, Fouchana",Ben Arous,36.7035008,10.1583169
1527,Parapharmacie,"Route Nationale Tunis - Hazoua, Fouchana",Ben Arous,36.703619,10.1723741
1186,Pharmacie Bouassida,الزهراء,Ben Arous,36.7435894,10.305781
1192,Pharmacie Boulehia,المدينة الجديدة,Ben Arous,36.7493771,10.2510934
1554,Pharmacie Bouslama Soltani Amel,"RR33E, Radès",Ben Arous,36.7575466,10.2774065
1536,pharmacie de nuit,"Route Nationale Tunis - Hazoua, Fouchana",Ben Arous,36.6958416,10.1672754
1159,pharmacie de nuit,نهج بنزرت,Ben Arous,36.7378712,10.2440327
1478,Pharmacie de Nuit,"Avenue du 25 Juillet 1957, El Mourouj (5)",Ben Arous,36.713267,10.2157322
1282,Pharmacie du Jour,"Avenue Habib Bourguiba, La Goulette, Tunis",Ben Arous,36.8175382,10.3051709
1537,Pharmacie Enneifer,"Route Nationale Tunis - Hazoua, Fouchana",Ben Arous,36.6940662,10.1649812
1195,Pharmacie Hafani Mouna,"Rue de Misrata, Soliman",Ben Arous,36.7042665,10.407244
1316,Pharmacie Kais Ben Youssef,"Avenue Khaireddine Pacha, Radès",Ben Arous,36.7718116,10.2733621
1317,Pharmacie MABROUK BELLAIBA Mouna,"Avenue Habib Bourguiba, Radès",Ben Arous,36.7700371,10.2731784
1179,Pharmacie Moiussa Jarrara,"Route Nationale 1, El Bassatine",Ben Arous,36.734365,10.2987453
1308,Pharmacie Mouna Dhorgham,"RR 34 طج, Mornag",Ben Arous,36.681256,10.2887851
1326,Pharmacie Sami Trad,"Avenue Habib Thameur, Bou Mhel el-Bassatine",Ben Arous,36.7204328,10.2972428
1327,Pharmacie Sayedi Amel,"Route Régionale Ezzahra - Séjoumi, Bou Mhel el-Bassatine",Ben Arous,36.7267927,10.3040856
1166,Pharmacie Wassila Chaabane EP Mhiri,شارع البيئة,Ben Arous,36.7412175,10.3009834
1185,Pharmacie Zied Daoulatli,الزهراء,Ben Arous,36.7433942,10.2974377
1533,Samira,"rue carthage, Fouchana",Ben Arous,36.6978,10.1608891
1540,Sioud samira,"rue carthage, Cite El Mostakbel",Ben Arous,36.6975509,10.1608028
1173,صيدلية الحداد,سليمان,Ben Arous,36.6940271,10.4920554
1538,صيدلية ألفة قلال,"avenue saleh ben youssef, Fouchana",Ben Arous,36.7043284,10.1588751
1169,صيدلية الليل,"Avenue de la République, Soliman, Soliman Sud",Ben Arous,36.6931169,10.4895918
1171,صيدلية الليل,"Route Régionale Ezzahra - Séjoumi, Bou Mhel el-Bassatine",Ben Arous,36.7244504,10.3015998
1172,صيدلية الليل,"Route Nationale Tunis - Ras Jedir, Hammam-Lif",Ben Arous,36.7271691,10.3369759
1167,صيدلية الليل,"Avenue Habib Bourguiba, Ezzahra",Ben Arous,36.74035,10.3026027
1098,صيدلية الليل,"Route Nationale Tunis - Ras Jedir, Hammam Chott",Ben Arous,36.7102835,10.3766497
1170,صيدلية الليل,شارع الجمهورية,Ben Arous,36.7679265,10.2733977
1204,صيدلية بن يحيى,نهج عبد الله فرحات,Ben Arous,36.7683273,10.2708287
1205,صيدلية بن يحيى,نهج عبد الله فرحات,Ben Arous,36.768278,10.270764
1174,صيدلية عزيز سعاد,سليمان,Ben Arous,36.6970082,10.491419
1541,صيدلية ليلى عزيز,"Route Nationale Tunis - Hazoua, Fouchana",Ben Arous,36.6978717,10.1686386
1175,صيدلية هويم نويهض,سليمان,Ben Arous,36.7017654,10.4886637
1234,صيدلية وسيلة شعبان حرم مهيري,"Avenue Habib Bourguiba, Ezzahra",Ben Arous,36.7379407,10.3007612
1289,Pharmacie Ayadi,"Rue Ibn Khaldoun, Menzel Bourguiba",Bizerte,37.1524233,9.7939079
1120,Pharmacie Ben Jannet,"Rue Taïeb Mhiri, Menzel Bourguiba",Bizerte,37.1562389,9.7931614
1286,Pharmacie Dalinda,"Rue d'Algérie, Menzel Bourguiba",Bizerte,37.1538333,9.793978
1273,Pharmacie de Nuit,"Avenue Habib Bourguiba, El Canal",Bizerte,37.2751028,9.8763917
1353,Pharmacie de Zana,"Route Nationale Tunis - Bizerte, Utique",Bizerte,37.0386276,10.0397418
1274,Pharmacie Hinda Karoui Turki,"Avenue de France, El Canal",Bizerte,37.2706861,9.8754658
1288,Pharmacie Jdidi,"Rue Abou El Kacem Chebbi, Cité Jardins",Bizerte,37.1534779,9.7880589
1331,صيدلية العروسي,شارع الحبيب بورقيبة,Bizerte,37.2663526,9.8571011
1118,صيدلية الليل,قلعة الأندلس,Bizerte,37.0626094,10.1193698
1227,صيدلية الليل,"Rue Habib Bougatfa, Menzel Bourguiba",Bizerte,37.1562436,9.7946205
1332,صيدلية الليل,"Avenue d'Afrique, Cite El Jala",Bizerte,37.2780055,9.8550795
1242,صيدلية سمية عبد المؤمن,الزواوين,Bizerte,37.1282839,10.0579601
1137,صيدلية فضيلة,"Boulevard de l'Environnement, Kalaat El Andalous Ouest",Bizerte,37.0608233,10.1145921
1323,صيدلية مليكي أنيس,غزالة,Bizerte,37.0824054,9.5358808
1567,Pharmacie de Nuit,"Avenue du 7 Novembre, Cite el Waha, Ezzarat",Gabes,33.6642019,10.3473867
1328,صيدلية رفيق,"RR107, Nouvelle Matmata",Gabes,33.6680538,10.0140339
1447,صيدلية صبيح,"RR205, Sbih",Gabes,34.2573328,9.9102541
1092,صيدلية ليلية,"Avenue de la République, Oudref",Gabes,33.9793561,9.9772105
1141,Ibn Sina,قفصة,Gafsa,34.4197904,8.7884946
1479,Pharmacie Alim,"Rue El Fej, Sened",Gafsa,34.6424696,9.1577372
1321,Pharmacie Boujlel Yassmine,"Route Nationale Tunis - Hazoua, Thalja",Gafsa,34.3156725,8.4002968
1144,pharmacie de nuit,قفصة,Gafsa,34.4199176,8.7879465
1322,Pharmacie De Nuit,"Route Nationale Tunis - Hazoua, Thalja",Gafsa,34.3159047,8.3953307
1143,Pharmacie Elfarabi,قفصة,Gafsa,34.4267334,8.7888868
1147,pharmacie Gharbia,قفصة,Gafsa,34.419934,8.794475
1142,pharmacie Kerrou,قفصة,Gafsa,34.4149525,8.793129
1320,Pharmacie Laâmari Marouen,"Route Nationale Tunis - Hazoua, Thalja",Gafsa,34.3149572,8.4083373
1145,Pharmacie Mbarek,قفصة,Gafsa,34.4169406,8.7912565
1146,Pharmacie Mrad,قفصة,Gafsa,34.4182404,8.7898646
1208,Zazia Dinari,"Avenue du Centre Ville, Redeyef",Gafsa,34.382175,8.1525154
1148,صيدلية الليل,قفصة,Gafsa,34.406454,8.8003065
1214,صيدلية حمام بورقيبة,حمام بورقيبة,Jendouba,36.7705048,8.5802493
1318,Pharmacie Akrout,"Rue de Kebili, Elmansoura Sud",Kairouan,35.6535706,10.0865912
1082,Pharmacie Dhib,"Avenue Habib Bourguiba, Al Ansar",Kairouan,35.6748598,10.1010938
1319,Pharmacie Hind Ghith,"Avenue Ibrahim Ibn Aghlab, Jeblia Nord",Kairouan,35.68391,10.092674
1250,Ennour,"Rue Al Sghaier, Ennour Est",Kasserine,35.1680485,8.8376775
1522,PARASIMPRE,"Avenue Mongi Slim, Ezzouhour Ouest 1",Kasserine,35.1597973,8.8324089
1519,السمحة,شارع السلوم,Kasserine,35.1635669,8.8328661
1520,صيدلية الحمزاوي,"avenue el salloum, Ezzouhour Ouest 4",Kasserine,35.1629062,8.8332229
1257,صيدلية الليل,"Route Nationale Sfax - Kasserine, Kasserine",Kasserine,35.1706336,8.8402149
1521,صيدلية سعداوي,"Avenue Mongi Slim, Ezzouhour Ouest 1",Kasserine,35.1602613,8.832508
1106,Pahrmaci Barnous,place des martyrs,Kebili,33.456993,9.0252195
1224,صيدلية الليل,"Rue Taher Ben Achour, Kebili",Kebili,33.7053929,8.9723175
1107,صيدلية الليل,"Route Nationale Medenine - Hazoua, Elabadla",Kebili,33.4582739,9.0266421
1202,صيدلية الليل عبد الباسط,"RR206, Jemna, Jemna Sud",Kebili,33.5701413,9.0137073
1229,صيدلية الحسني,السرس,Kef,36.0758097,9.0256408
1557,Elysse,"Avenue Taher Sfar, Hiboun",Mahdia,35.5140427,11.0476235
1560,Paradise,"Avenue Habib Bourguiba, Zouila",Mahdia,35.5079184,11.0558865
1559,Pharmacie de nuit,"Route Touristique, Hiboun",Mahdia,35.5254364,11.0330733
1558,Six Seven,"Avenue de la Corniche, Hiboun",Mahdia,35.5235748,11.0399405
1048,Zonepara Pharmacie,"Route Touristique, Hiboun",Mahdia,35.5272082,11.033276
1095,صيدلية هيبون,"Avenue Habib Bourguiba, Hiboun",Mahdia,35.5137634,11.0426572
1194,Ahlem Hajjar,"Avenue du 14 Janvier, 2 Mars",Manouba,36.8400236,10.102902
1548,HSOUNA,"RR37, Attar, Tunis",Manouba,36.768089,10.1116389
1532,milli,"نهج الهادي نويرة, El Jaiara, Tunis",Manouba,36.7754039,10.1145602
1544,parapharmacie,"Rue ibn Al khatib, 14 Janvier, Tunis",Manouba,36.7681616,10.1082262
1542,parapharmacie,"Rue ibn sahl, 14 Janvier, Tunis",Manouba,36.7682599,10.1083802
1547,PARAPHICHE,"RR37, Attar, Tunis",Manouba,36.7680124,10.1116172
1528,pharmacie bekdache assia,rue 4853,Manouba,36.7720366,10.1085045
1343,Pharmacie Ben Slimane,"RL518, Cebalet Ben Ammar",Manouba,36.9129153,10.1055912
1531,pharmacie de nuit,"Route Régionale Ezzahra - Séjoumi, Attar, Tunis",Manouba,36.7684776,10.1136669
1535,Pharmacie de nuit,"Avenue Habib Bourguiba, El Jaiara, Tunis",Manouba,36.7773251,10.1135544
1545,Pharmacie de nuit,"Rue Mohamed Ali Akid, El Jaiara, Tunis",Manouba,36.7816134,10.1099659
1053,Pharmacie de Nuit Cité Intilaka,"Avenue Mongi Slim, Mnihla, Ennasr",Manouba,36.8402748,10.1165802
1209,Pharmacie du nuit,"Avenue des Martyrs, Douar Hicher",Manouba,36.825646,10.0965013
1054,Pharmacie Emna Hamza,"Avenue Mongi Slim, Cite El Intilaka, Tunis",Manouba,36.8402491,10.1169128
1543,pharmacie hasnaoui,"Rue ibn sahl, 14 Janvier, Tunis",Manouba,36.7681798,10.1082527
1546,vente produit sanitaire,"Rue Ibn Marouen, 14 Janvier, Tunis",Manouba,36.7680593,10.1091892
1271,Zayneb Mezghenni,"Avenue Khaled Ibn El Walid, Cité Er- Riadh",Manouba,36.8232228,10.085729
1211,صيدلية العمري,المرناقية,Manouba,36.7587987,10.0190716
1210,صيدلية بومعيزة,المرناقية,Manouba,36.7592016,10.0211302
1094,صيدلية وليد أبو بكر,الجديدة,Manouba,36.848285,9.9355791
1330,DERBAL,"Rue Gandhi, Ettadhamen",Medenine,32.9278013,10.4520884
1512,parapharmacie,"Avenue des Martyrs, Tataouine Ville",Medenine,32.9268634,10.4462164
1514,pharmacie de nuit,"Rue de Carthage, Ennozha",Medenine,32.9304935,10.450287
1483,Pharmacie de nuit Salem Nabhene,"Avenue de Tunis, Ben Gardane",Medenine,33.1395927,11.21813
1566,Pharmacie Denguir,"Rue Moncef Bey, Taourit",Medenine,33.8767056,10.8568338
1329,ذكار,تطاوين,Medenine,32.9270356,10.4470902
1221,صيدلية الميلي,طريق وطني ١,Medenine,33.3454,10.4895961
1201,صيدلية زكريا,غمراسن,Medenine,33.0600432,10.3396566
1516,صيدلية عبدالنور,"RR111, Ennozha",Medenine,32.9290179,10.4498312
1517,صيدلية فاطمة صالح,"شارع الحبيب الميساوي, Ennozha",Medenine,32.9311225,10.4504627
1518,صيدلية فريعة,"Avenue Habib Bourguiba, Tataouine",Medenine,32.9278139,10.4484792
1515,صيدلية نعيمة ازين,نهج 2 مارس 1934,Medenine,32.9269466,10.4501258
1050,Charchour,شارع الجمهورية 7,Monastir,35.7736148,10.817704
1123,Esswani,المنستير,Monastir,35.7777186,10.8153644
1158,Farmacity,"Avenue de l'Environnement, Beni Hassen Sud",Monastir,35.5667519,10.8078712
1160,Pharmacie Afef Gongi,Avenue Hadj Ali Soua,Monastir,35.6420457,10.8917811
1490,Pharmacie Aymen Hamouda,"RR88, Jammel Nord",Monastir,35.6258594,10.760694
1188,Pharmacie Bettaieb EP Aouam,"Avenue Hadj Ali Soua, Soua",Monastir,35.649972,10.8896747
1129,Pharmacie CHOUCHANE,"Avenue de la République, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7726955,10.824603
1491,Pharmacie de nuit,"RR88, Jammel Est",Monastir,35.6260896,10.76124
1163,Pharmacie El Bahri,شارع الحبيب بورقيبة,Monastir,35.6464717,10.885968
1136,Pharmacie EL MAY,"Avenue du Combattant Supreme, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7673071,10.8222641
1161,Pharmacie El Memmi,Avenue Hadj Ali Soua,Monastir,35.6463083,10.8910749
1124,Pharmacie FERCHIOU ep DEBBABI,"Avenue du Combattant Supreme, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7719641,10.825821
1122,Pharmacie Hergli,المنستير,Monastir,35.7708469,10.8179006
1135,Pharmacie JAAFOURA,"شارع مفيدة بورڨيبة, Monastir",Monastir,35.7681385,10.8293773
1247,Pharmacie Khoffi,شارع الحبيب بورقيبة,Monastir,35.6748906,10.8828405
1164,Pharmacie Marchawi,"Avenue Habib Bourguiba, Ksar Hellal",Monastir,35.6437014,10.8877517
1111,Pharmacie Marzouk,"Rue Abdelhamid Jeguirim, Sayada Ouest",Monastir,35.6677573,10.8914102
1128,Pharmacie RHIM,"Avenue du Combattant Supreme, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7710786,10.8232699
1125,Pharmacie TEKKARI ep BEN SALAH,"نهج عمر ابن الخطاب, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7724763,10.8165525
1132,Pharmacie ZILI ep SOUISSI,"Rue 1 juin 1955, Monastir",Monastir,35.7698033,10.8364744
1134,Phramacie GRIRA MHALLA,"Avenue 18 janvier 1952, Monastir",Monastir,35.7700701,10.8315252
1502,صيدلية,طبلبة,Monastir,35.638147,10.9699958
1235,صيدلية الفة زعق,شارع قرطاج,Monastir,35.5555331,10.8695921
1189,صيدلية الليل,"Avenue Habib Bourguiba, Moknine",Monastir,35.6287131,10.8998354
1162,صيدلية الليل,"Avenue Habib Bourguiba, Ksar Hellal",Monastir,35.6451313,10.8875478
1477,صيدلية الليل,"RR92, Khniss, Khenis Nord",Monastir,35.7144656,10.8186863
1245,صيدلية الليل,"Avenue Habib Bourguiba, Lamta, Lamta",Monastir,35.673643,10.8850325
1138,صيدلية الليل,"Avenue Ali Belhouane, Sahline",Monastir,35.7506342,10.71219
1112,صيدلية الليل,"Avenue Habib Bourguiba, Sayada Ouest",Monastir,35.6661572,10.8916767
1495,صيدلية بسباس,شارع الحبيب بورقيبة,Monastir,35.6313938,10.8986354
1127,صيدلية بلعيد,المنستير,Monastir,35.7701189,10.8216043
1130,صيدلية بودن,"Rue de l'Indépendance, مدينة المنستير العتيقة, Bab El Gharbi",Monastir,35.7729458,10.8291225
1126,صيدلية جمالي,المنستير,Monastir,35.7690046,10.8183695
1049,صيدلية حميدة,المنستير,Monastir,35.7739816,10.8140905
1496,صيدلية زهرة زيلي,شارع الشهداء,Monastir,35.6329196,10.8976686
1494,صيدلية سامي الصكلي,شارع الشهداء,Monastir,35.6314571,10.8978354
1131,صيدلية شرنين,"Rue les Deux Martyrs Fils Gharbi, Monastir",Monastir,35.7723087,10.8304785
1133,صيدلية غديرة,"Rue Chedli Kallala, Monastir",Monastir,35.77033,10.8324618
1244,صيدلية فنطر,"Avenue Habib Bourguiba, Ksar Hellal",Monastir,35.6481975,10.8847163
1306,Ben Sedrine,"شارع محمود زهيوة, Menzel Temime",Nabeul,36.7832142,10.9891906
1297,Espace Santé,"Avenue de la Libération, Hammamet",Nabeul,36.4017236,10.620489
1254,Health care,"RR28, Bir Challouf, Neapolis",Nabeul,36.4487765,10.7215481
1492,Jasmin Medical Store,"116 RR28, Neapolis",Nabeul,36.4447235,10.7154026
1072,Nour et Yasmine,"Route Nationale Tunis - Ras Jedir, Yasmine Hammamet, Manaret El Hammamet",Nabeul,36.374712,10.5406695
1476,Paradis,شارع الحبيب بورقيبة,Nabeul,36.4627293,10.7477237
1473,Parfumerie,"نهج القرنفل, Dar Chaâbane El Fehri",Nabeul,36.4684988,10.7434223
1252,Pharmacie Abida,"RR28, Bir Challouf, Neapolis",Nabeul,36.4471326,10.7187324
1301,Pharmacie Adel Ben Romdhane,"Boulevard de l'Environnement, Maâmoura, El Maamoura",Nabeul,36.4668702,10.8076152
1278,Pharmacie Ahmed Ammar,"Avenue Taïeb Mhiri, Hammamet Ouest",Nabeul,36.4037709,10.6112214
1475,Pharmacie Aida Aouinti,شارع البيئة,Nabeul,36.4564431,10.7464941
1268,Pharmacie Al-Yamama,"RR28, Zone Touristique Elmrezka, El Mrezga",Nabeul,36.4260777,10.6701321
1507,Pharmacie Ali Ben Ali,"Rue du 10 Décembre, Beni Khalled, Beni Khalled Est",Nabeul,36.6492959,10.5935498
1256,Pharmacie Amine Salah,شارع علي البلهوان,Nabeul,36.4515118,10.7358821
1258,Pharmacie Ammar Aouatef,"Avenue du 2 Mars 1934, سيدي عاشور, Bir Challouf",Nabeul,36.4546792,10.7235677
